proyecto_link,latitude,longitude,hospital,supermarket,transit_station,school,university,bank,restaurant
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2887-kaizen-jesus-maria-lima-lima-odima-inmobiliaria,-12.0808477,-77.0497452,14,4,20,20,9,12,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3363-slim-lince-lima-lima-grupo-tyc,-12.0806183,-77.0348159,20,9,20,20,18,20,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2812-albamar-altuars-lince-lima-lima-albamar-grupo-inmobiliario,-12.0804374,-77.0340701,20,8,20,20,16,20,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3601-via-alegro-san-miguel-lima-lima-kallpa,-12.080267,-77.0845834,6,3,20,20,1,20,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3198-hernandez-1273-pueblo-libre-lima-lima-rb-arquitectura,-12.0802545,-77.07014,4,2,20,20,7,5,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2620-midtown-la-victoria-lima-lima-arteco,-12.0802505,-77.0572733,13,2,20,20,7,4,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3517-medina-jesus-maria-lima-lima-paz,-12.0800915,-77.0397307,20,8,20,20,12,12,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2930-more-jesus-maria-lima-lima-lima-metro-cuadrado,-12.0800883,-77.0562915,17,2,18,20,7,4,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2786-los-recaudadores-27-ate-lima-lima-in-urban,-12.080079,-76.9807259,3,3,12,20,1,5,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2743-arnaldo-living-jesus-maria-lima-lima-ms-inmobiliaria,-12.0800731,-77.0551196,17,4,18,20,8,6,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2788-residencial-brio-jesus-maria-lima-lima-barqueros-inmobiliaria,-12.0800516,-77.0488017,17,4,20,20,9,13,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2953-elysee-pueblo-libre-lima-lima-arteco,-12.0800112,-77.0581887,14,1,19,20,7,4,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3638-serie-19-san-miguel-lima-lima-grupo-brocksa,-12.0798499,-77.0936132,14,5,18,20,7,19,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3376-naxos-jesus-maria-lima-lima-ifi-inmobiliaria,-12.0797641,-77.0492323,17,6,20,20,9,13,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2769-patio-la-paz-san-miguel-lima-lima-paz,-12.0797404,-77.1062024,0,4,19,11,2,7,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2714-like-one-san-miguel-lima-lima-granadero-inmobiliaria,-12.0797147,-77.0820211,10,3,20,20,2,20,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1693-mar-de-plata-ii-san-miguel-lima-lima-grupo-mg,-12.0796903,-77.0817833,8,2,20,20,2,20,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2716-libre-san-miguel-lima-lima-grupo-brocksa,-12.0796132,-77.1035363,0,4,20,20,1,8,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3336-prada-jesus-maria-lima-lima-maxx-grupo-inmobiliario,-12.0795016,-77.0499914,19,7,20,20,10,13,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3351-residencial-salamanca-de-monterrico-18-ate-lima-lima-eficaxx-grupo-inmobiliario,-12.0794006,-76.9865052,6,7,14,20,7,10,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2213-checor-las-magnolias-cercado-de-lima-lima-lima-checor-inmobiliaria,-12.0790862,-77.0342798,20,5,20,20,14,20,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2817-kora-san-miguel-lima-lima-dkasa,-12.0790728,-77.1036318,0,4,20,20,1,8,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1993-s14-apartments-cercado-de-lima-lima-lima-urbana-perú,-12.0790538,-77.0350364,20,4,20,20,14,20,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3053-minimal-cercado-de-lima-lima-lima-grupo-tyc,-12.078973,-77.0354645,20,5,20,20,15,20,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3652-vista-razuri-san-miguel-lima-lima-prospera-grupo-inmobiliario,-12.0789701,-77.1012354,0,1,20,20,2,8,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1740-hills-camacho-santiago-de-surco-lima-lima-grupo-t-c,-12.0788898,-76.9652287,3,1,9,9,2,6,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3610-villa-alba-pueblo-libre-lima-lima-grupo-caral,-12.0788643,-77.0663738,6,4,20,20,1,19,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2516-homelike-ii-santiago-de-surco-lima-lima-gratia-constructora,-12.0787518,-76.9759287,3,3,2,20,1,6,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3305-belalba-pueblo-libre-lima-lima-urbana-perú,-12.0785636,-77.0576182,13,2,17,20,7,4,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3577-residencial-salamanca-de-monterrico-19-ate-lima-lima-eficaxx-grupo-inmobiliario,-12.078545,-76.9841559,6,4,13,20,3,11,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2715-central-park-cercado-de-lima-lima-lima-tribeca-inmobiliaria,-12.078525,-77.036408,20,4,20,20,17,20,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3537-serie-18-san-miguel-lima-lima-grupo-brocksa,-12.0784596,-77.0919933,16,7,20,20,9,20,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3298-cool-living-cercado-de-lima-lima-lima-promsal,-12.0784257,-77.0346761,20,4,20,20,16,20,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1158-costanera-29-san-miguel-lima-lima-grupo-t-c,-12.0783172,-77.1108742,0,2,13,3,1,4,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1866-edificio-los-pinos-iii-cercado-de-lima-lima-lima-grupo-mg,-12.0782224,-77.0315961,10,3,20,20,8,15,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3406-albamar-match-san-miguel-lima-lima-albamar-grupo-inmobiliario,-12.0781557,-77.0953829,12,1,18,20,6,10,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2439-on-apartments-etapa-2-la-victoria-lima-lima-hpc-inmobiliaria,-12.0780787,-77.0277869,5,3,20,13,2,13,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2894-patriotas-san-miguel-san-miguel-lima-lima-proyec-inmobiliaria,-12.0779699,-77.0964848,10,1,20,20,5,12,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2641-checor-las-dalias-cercado-de-lima-lima-lima-checor-inmobiliaria,-12.0778904,-77.0329006,18,4,20,20,14,16,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3346-kauri-pueblo-libre-lima-lima-abril-grupo-inmobiliario,-12.0778469,-77.0688173,6,2,15,20,4,9,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2958-aura-apartments-san-miguel-lima-lima-casa-bonita,-12.0777991,-77.0967576,10,1,20,20,5,12,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3011-torre-castelo-cercado-de-lima-lima-lima-capac-asociados,-12.0777887,-77.0348687,20,4,20,20,19,20,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2555-qualis-alameda-jaime-herrera-pueblo-libre-lima-lima-qualis-inmobilia,-12.077753,-77.0734338,2,1,17,20,7,2,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2981-pietra-tendenza-san-miguel-lima-lima-rumi-grupo-inmobiliario,-12.07766,-77.095158,15,1,18,20,7,10,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3213-pizarro-1399-pueblo-libre-lima-lima-jej-fomenta-inmobiliaria,-12.0776588,-77.065732,7,5,16,20,0,16,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1532-neomar-3-pueblo-libre-lima-lima-ms-inmobiliaria,-12.0776489,-77.068656,6,4,14,20,4,11,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3578-loto-san-miguel-lima-lima-abril-grupo-inmobiliario,-12.0775954,-77.0915108,16,7,20,20,9,20,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2360-edificio-mariategui-jesus-maria-lima-lima-grupo-cygnus,-12.077566,-77.0503861,20,9,20,20,6,20,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3422-top-living-pueblo-libre-lima-lima-ms-inmobiliaria,-12.077515,-77.0692514,6,2,12,20,5,7,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2717-parque-escardo-san-miguel-lima-lima-capac-asociados,-12.0774344,-77.0934137,17,6,20,20,8,18,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2973-ecovento-san-miguel-lima-lima-ecohabitat-desarrollo-inmobiliario,-12.0774344,-77.0934137,17,6,20,20,8,18,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3259-the-landmark-pueblo-libre-lima-lima-platinum-group-inmobiliaria,-12.0772767,-77.0644755,7,6,18,20,0,18,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3252-lienzo-park-live-pueblo-libre-lima-lima-ms-inmobiliaria,-12.077149,-77.0692369,6,3,9,20,5,5,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3647-movento-pueblo-libre-lima-lima-madrid-inmobiliaria,-12.0770935,-77.0718126,3,1,16,20,6,1,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2730-emerald-pueblo-libre-2-pueblo-libre-lima-lima-fai-inmobiliaria,-12.0770194,-77.0566491,15,4,20,20,10,7,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3202-supra-tower-san-miguel-lima-lima-quatro-inmobiliaria,-12.0769686,-77.0985535,7,1,18,20,3,6,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2514-residencial-trieste-san-miguel-lima-lima-dkasa,-12.0769166,-77.0986835,6,1,17,20,3,6,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2502-malva-jesus-maria-lima-lima-grupo-tyc,-12.076901,-77.0551524,18,6,19,20,12,11,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3639-loft-apts-san-miguel-lima-lima-lima-metro-cuadrado,-12.0767939,-77.0989682,6,1,18,20,3,6,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2559-residencial-vernazza-san-miguel-lima-lima-dkasa,-12.0767123,-77.0999501,3,1,19,20,2,9,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3002-tizon-y-bueno-jesus-maria-lima-lima-grupo-cygnus,-12.0766737,-77.0541028,20,8,20,20,12,20,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2851-pietra-d-avanti-san-miguel-lima-lima-rumi-grupo-inmobiliario,-12.0766322,-77.0982418,8,1,18,20,3,6,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1940-monterosso-jesus-maria-lima-lima-toratto-grupo-inmobiliario,-12.0763895,-77.0455721,20,2,20,20,6,17,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3035-jardines-de-santa-beatriz-etapa-ii-cercado-de-lima-lima-lima-tm-gestion-inmobiliaria,-12.0763794,-77.0304849,4,2,20,20,4,16,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1846-residencial-movit-pueblo-libre-lima-lima-barqueros-inmobiliaria,-12.0761984,-77.0682026,7,6,15,20,2,20,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3684-albamar-bea-cercado-de-lima-lima-lima-albamar-grupo-inmobiliario,-12.0761693,-77.0334076,12,1,20,20,14,14,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3596-salaverry-jesus-maria-lima-lima-sembra-inmobiliaria,-12.0761536,-77.0424364,20,1,20,20,10,8,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2084-unity-cercado-de-lima-lima-lima-casaideal-inmobiliaria,-12.0759817,-77.0367775,20,0,20,20,19,19,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2727-concepto-urban-park-cercado-de-lima-lima-lima-imagina,-12.0759724,-77.0347543,20,0,20,20,19,18,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3485-alejandria-jesus-maria-lima-lima-brazil-grupo-inmobiliario,-12.0759486,-77.0414329,20,1,20,20,12,8,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2308-smart-a-cercado-de-lima-lima-lima-grupo-mg,-12.0759441,-77.0329479,11,1,20,20,12,13,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3186-helio-santa-beatriz-cercado-de-lima-lima-lima-padova,-12.0759378,-77.0299687,3,2,20,18,3,15,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3324-edificio-fenix-jesus-maria-lima-lima-grupo-cygnus,-12.0758662,-77.050578,20,9,20,20,11,20,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3339-guisse-1060-jesus-maria-lima-lima-balance-grupo-inmobiliario,-12.0757938,-77.0399838,20,0,20,20,14,15,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3208-girasol-jesus-maria-lima-lima-abril-grupo-inmobiliario,-12.0757356,-77.0507258,20,9,20,20,11,20,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2644-c-gonzales-239-san-miguel-lima-lima-v-v-grupo-inmobiliario,-12.0756621,-77.0910708,14,8,20,20,9,20,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2893-campo-marte-jesus-maria-lima-lima-flat,-12.0755799,-77.0510831,20,9,20,20,13,20,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2996-albamar-arenales-cercado-de-lima-lima-lima-albamar-grupo-inmobiliario,-12.0755558,-77.0368327,20,0,20,20,16,18,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2556-miller-1050-jesus-maria-lima-lima-novoarte-soluciones,-12.0754529,-77.0384123,20,0,20,20,18,16,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2140-venezia-magdalena-del-mar-lima-lima-grupo-inmobiliario-s-m,-12.0753689,-77.0882733,12,8,20,20,5,20,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2767-ciudaris-i-iconik-park-cercado-de-lima-lima-lima-ciudaris,-12.075364,-77.0335688,13,0,20,20,17,12,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2900-catari-371-san-miguel-lima-lima-grupo-brocksa,-12.0752883,-77.1003548,3,0,20,20,2,7,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3423-eco-amira-san-miguel-lima-lima-ecohabitat-desarrollo-inmobiliario,-12.0752046,-77.1012894,2,0,20,20,2,6,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3036-edificio-piana-pueblo-libre-lima-lima-andiamo,-12.0751918,-77.0542837,20,9,20,20,13,20,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3034-concepto-family-too-san-miguel-lima-lima-imagina,-12.0750385,-77.0923119,15,6,20,20,9,16,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3314-residencial-arboleda-san-miguel-lima-lima-multiurbe,-12.0749994,-77.1048145,0,2,20,18,3,3,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2506-ocean-avenue-pueblo-libre-lima-lima-servipro,-12.0749761,-77.0631473,10,6,19,20,1,20,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2251-invent-cuba-jesus-maria-lima-lima-invent,-12.0749697,-77.0463933,20,2,20,20,5,20,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3296-albamar-paseo-paz-jesus-maria-lima-lima-albamar-grupo-inmobiliario,-12.0749221,-77.040806,20,1,20,20,12,12,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2747-ciudaris-i-quarzo-jesus-maria-lima-lima-ciudaris,-12.0748933,-77.0411692,20,1,20,20,12,10,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2454-armonie-cuba-638-jesus-maria-lima-lima-grupo-binda,-12.0748836,-77.0423914,20,1,20,20,10,7,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3289-marina-city-center-san-miguel-lima-lima-inverdes,-12.0748399,-77.0923491,14,7,20,20,8,16,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2382-lasso-467-san-luis-lima-lima-promsal,-12.0747575,-76.9961447,6,5,14,17,2,17,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2912-nueva-metropolis-cercado-de-lima-lima-lima-invent,-12.0746068,-77.0343721,16,0,20,20,18,15,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3020-maytacapac1276-jesus-maria-lima-lima-vittoria-inmobiliaria,-12.074474,-77.0429761,19,1,20,20,10,9,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2849-vivapark-san-miguel-lima-lima-ecohabitat-desarrollo-inmobiliario,-12.074436,-77.095969,13,2,20,20,5,9,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3414-neo-lloque-jesus-maria-lima-lima-fortem-gestora-inmobiliaria,-12.0743607,-77.0459302,20,2,20,20,9,20,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2156-qualis-parque-la-medalla-san-miguel-lima-lima-qualis-inmobilia,-12.0743493,-77.1045806,1,1,20,19,3,3,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3282-residencial-orion-jesus-maria-lima-lima-stella-inmobiliaria,-12.0743317,-77.0461391,20,2,20,20,6,20,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2232-mar-adriatico-san-miguel-lima-lima-procity,-12.0741445,-77.0925414,9,7,20,20,6,9,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3242-new-one-jesus-maria-lima-lima-granadero-inmobiliaria,-12.0740031,-77.0398247,20,0,20,20,20,15,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1571-brasil-14-jesus-maria-lima-lima-citia,-12.0739827,-77.0526486,20,7,20,20,15,20,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3209-tulipan-cercado-de-lima-lima-lima-abril-grupo-inmobiliario,-12.0738848,-77.0351047,13,0,20,20,19,15,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2253-invent-tirado-cercado-de-lima-lima-lima-invent,-12.0738434,-77.0322219,4,0,20,20,13,8,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3325-edificio-sialia-jesus-maria-lima-lima-grupo-cygnus,-12.0736972,-77.0466613,20,3,20,20,6,20,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2216-savia-pueblo-libre-lima-lima-paz,-12.0736854,-77.0529121,20,6,20,20,15,20,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2965-santorini-cercado-de-lima-lima-lima-brazil-grupo-inmobiliario,-12.0736735,-77.0313149,3,0,20,20,7,7,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1816-central-home-cercado-de-lima-lima-lima-casa-bonita,-12.0736234,-77.034891,12,0,20,20,19,14,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3421-quinones-park-san-miguel-lima-lima-multiurbe,-12.0734245,-77.0960388,12,3,20,20,5,8,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2324-park-living-cercado-de-lima-lima-lima-eureka,-12.0734107,-77.0698796,3,2,8,20,4,7,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2622-park-living-pueblo-libre-lima-lima-ms-inmobiliaria,-12.0734107,-77.0698796,3,2,8,20,4,7,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3115-propio-jesus-maria-lima-lima-vivans-inmobiliaria,-12.0733936,-77.0382833,19,0,20,20,20,13,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2300-garden-tower-jesus-maria-lima-lima-palace,-12.0733382,-77.0476417,20,4,20,20,10,20,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3381-novo-3-cercado-de-lima-lima-lima-my-home,-12.0732839,-77.0309237,2,0,20,20,5,8,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3272-residencial-pizarro-pueblo-libre-lima-lima-yoplac-asociados,-12.0732701,-77.0690691,2,3,7,20,2,7,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2842-qualis-parque-continental-san-miguel-lima-lima-qualis-inmobilia,-12.0730751,-77.1049547,1,0,20,17,3,5,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3527-lambayeque-197-san-miguel-lima-lima-jopesa,-12.0729601,-77.1038613,2,0,20,19,3,5,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2649-brasil-1396-pueblo-libre-lima-lima-icasa-inmobiliaria,-12.0729546,-77.0523468,20,6,20,20,18,20,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3379-ciudaris-i-monet-jesus-maria-lima-lima-ciudaris,-12.0729358,-77.0431557,18,1,20,20,9,8,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2295-residencial-real-la-victoria-lima-lima-paz,-12.0729018,-77.0302431,2,0,20,20,4,9,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3225-residencial-sienna-pueblo-libre-lima-lima-jk-inversiones-inmobiliarias,-12.0728909,-77.0663643,4,6,11,17,3,17,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3386-zenna-jesus-maria-lima-lima-lugano,-12.072885,-77.0454152,20,2,20,20,7,17,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2445-bolivar-1209-pueblo-libre-lima-lima-ter-inmobiliaria,-12.0726418,-77.0667376,4,6,10,16,3,12,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2911-residencial-real-etapa-2-la-victoria-lima-lima-paz,-12.0726297,-77.0301553,2,0,20,20,4,8,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3322-avellana-pueblo-libre-lima-lima-abril-grupo-inmobiliario,-12.0725401,-77.0519768,20,5,20,20,17,20,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2940-amaranta-pueblo-libre-lima-lima-abril-grupo-inmobiliario,-12.0720557,-77.0628819,13,5,18,20,4,19,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1867-edificio-vista-verde-cercado-de-lima-lima-lima-grupo-mg,-12.0720063,-77.0321308,3,0,20,20,11,8,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3500-talara702-jesus-maria-lima-lima-vittoria-inmobiliaria,-12.0719395,-77.0428555,16,2,18,20,8,8,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1955-nerea-pueblo-libre-lima-lima-grupo-caral,-12.0719338,-77.0624431,19,5,19,20,4,19,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2802-residencial-parque-marti-san-miguel-lima-lima-concreta-grupo-inmobiliario,-12.0719233,-77.1018987,7,0,20,20,3,10,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1301-reserva-748-cercado-de-lima-lima-lima-cantabria,-12.0718375,-77.0365738,12,0,20,20,20,13,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3362-edificio-blend-jesus-maria-lima-lima-lugano,-12.0718036,-77.0468183,20,3,20,20,8,20,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3110-8-de-octubre-pueblo-libre-lima-lima-constructora-mallorca,-12.0715326,-77.0614912,20,4,16,20,4,15,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2244-astoria-jesus-maria-lima-lima-arteco,-12.0715279,-77.0385976,11,0,20,20,20,13,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3312-dumont-jesus-maria-lima-lima-arteco,-12.0713574,-77.0386597,11,0,20,20,20,13,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3347-maximo-abril-jesus-maria-lima-lima-abril-grupo-inmobiliario,-12.0713055,-77.0397096,11,0,20,20,20,13,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3311-homely-pueblo-libre-lima-lima-grupo-sol,-12.0712816,-77.0631167,12,4,18,19,4,20,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3293-proximo-la-molina-lima-lima-vivans-inmobiliaria,-12.0712166,-76.953579,6,8,18,14,19,13,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2016-via-fernandini-pueblo-libre-lima-lima-capac-asociados,-12.0709436,-77.0520339,20,4,20,20,14,20,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3397-zircon-jesus-maria-lima-lima-marte,-12.0707919,-77.0432124,15,2,18,20,6,8,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2824-velvet-pueblo-libre-lima-lima-beca-inmobiliaria,-12.0702929,-77.0686746,1,3,10,19,3,9,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3398-alicanto-jesus-maria-lima-lima-grupo-cygnus,-12.07028,-77.04801,20,4,20,20,10,20,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3365-qualis-parque-monitor-san-miguel-lima-lima-qualis-inmobilia,-12.0702383,-77.0989611,5,1,20,20,2,8,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1628-residencial-frutales-la-molina-lima-lima-cimentares-grupo-inmobiliario,-12.0701568,-76.9644461,1,0,5,6,5,0,9
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2116-salaverry-571-jesus-maria-lima-lima-desarrolladora,-12.0699087,-77.0399324,11,0,18,20,20,12,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3509-del-rio-294-pueblo-libre-lima-lima-ecohabitat-desarrollo-inmobiliario,-12.0698799,-77.0552579,16,3,11,20,14,6,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2726-residencial-capri-san-miguel-lima-lima-dkasa,-12.0698731,-77.0967886,4,1,18,20,0,6,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3425-alameda-san-miguel-san-miguel-lima-lima-tale-inmobiliaria,-12.0696067,-77.0980051,4,1,19,20,0,7,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2759-residencial-valenti-pueblo-libre-lima-lima-barqueros-inmobiliaria,-12.0694301,-77.0679614,1,1,12,15,3,9,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3486-illa-living-pueblo-libre-lima-lima-inizia-inmobiliaria,-12.0690119,-77.0621619,11,1,14,19,3,8,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1296-el-rio-pueblo-libre-lima-lima-gratia-constructora,-12.0687104,-77.0547764,8,1,4,20,8,7,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3584-zaragoza-110-pueblo-libre-lima-lima-canny-arquitectos,-12.068351,-77.0624501,10,1,11,20,3,7,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2079-maz-breña-lima-lima-constructora-inarco,-12.0679281,-77.0498554,20,3,20,20,11,20,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3587-maz-etapa-2-breña-lima-lima-constructora-inarco,-12.0679281,-77.0498554,20,3,20,20,11,20,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3017-ascenza-pueblo-libre-lima-lima-fcm-construcciones,-12.0679143,-77.0694639,1,2,10,13,1,6,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2805-florencia-pueblo-libre-lima-lima-paz,-12.0678526,-77.0663363,0,0,8,13,2,5,20
