inmobiliaria_nombre,proyecto_nombre,proyecto_etapa,proyecto_direccion,proyecto_distrito,ubigeo_id,latitude,longitude,hospital,supermarket,transit_station,school,university,bank,restaurant,fecha,proyecto_tipo,proyecto_medidas,proyecto_dormitorios,dep_disponibilidad,dep_piso,dep_dormitorios,dep_area,dep_modelo,dep_precio
GRUPO MG,CÉNTRICO,En Planos,Jr. Alejandro Tirado 653,Cercado de lima,150101,-12.1513565,-76.9734035,12,12,12,12,12,12,12,"30 de Diciembre, 2026",Departamento,48.97 a 88.39 m2,1 a 3 dormitorios,1 unidad disponible,28,2 dorm.,51.21 m2,6e,294963
GRUPO MG,CÉNTRICO,En Planos,Jr. Alejandro Tirado 653,Cercado de lima,150101,-12.1513565,-76.9734035,12,12,12,12,12,12,12,"30 de Diciembre, 2026",Departamento,48.97 a 88.39 m2,1 a 3 dormitorios,1 unidad disponible,29,2 dorm.,49.30 m2,6f,289080
GRUPO MG,CÉNTRICO,En Planos,Jr. Alejandro Tirado 653,Cercado de lima,150101,-12.1513565,-76.9734035,12,12,12,12,12,12,12,"30 de Diciembre, 2026",Departamento,48.97 a 88.39 m2,1 a 3 dormitorios,15 unidades disponibles,Entre 7 al 21,3 dorm.,68.36 m2,7,395816
GRUPO MG,CÉNTRICO,En Planos,Jr. Alejandro Tirado 653,Cercado de lima,150101,-12.1513565,-76.9734035,12,12,12,12,12,12,12,"30 de Diciembre, 2026",Departamento,48.97 a 88.39 m2,1 a 3 dormitorios,1 unidad disponible,22,2 dorm.,67.79 m2,7a,368256
GRUPO MG,CÉNTRICO,En Planos,Jr. Alejandro Tirado 653,Cercado de lima,150101,-12.1513565,-76.9734035,12,12,12,12,12,12,12,"30 de Diciembre, 2026",Departamento,48.97 a 88.39 m2,1 a 3 dormitorios,5 unidades disponibles,"23, 24, 25, 26, 27",2 dorm.,58.12 m2,7b,338472
GRUPO MG,CÉNTRICO,En Planos,Jr. Alejandro Tirado 653,Cercado de lima,150101,-12.1513565,-76.9734035,12,12,12,12,12,12,12,"30 de Diciembre, 2026",Departamento,48.97 a 88.39 m2,1 a 3 dormitorios,1 unidad disponible,28,2 dorm.,57.12 m2,7c,312334
GRUPO MG,CÉNTRICO,En Planos,Jr. Alejandro Tirado 653,Cercado de lima,150101,-12.1513565,-76.9734035,12,12,12,12,12,12,12,"30 de Diciembre, 2026",Departamento,48.97 a 88.39 m2,1 a 3 dormitorios,1 unidad disponible,29,2 dorm.,48.97 m2,7d,287232
GRUPO MG,CÉNTRICO,En Planos,Jr. Alejandro Tirado 653,Cercado de lima,150101,-12.1513565,-76.9734035,12,12,12,12,12,12,12,"30 de Diciembre, 2026",Departamento,48.97 a 88.39 m2,1 a 3 dormitorios,1 unidad disponible,30,2 dorm.,49.78 m2,7e,286790
GRUPO MG,CÉNTRICO,En Planos,Jr. Alejandro Tirado 653,Cercado de lima,150101,-12.1513565,-76.9734035,12,12,12,12,12,12,12,"30 de Diciembre, 2026",Departamento,48.97 a 88.39 m2,1 a 3 dormitorios,1 unidad disponible,30,2 dorm.,49.25 m2,9,283875
GRUPO MG,CÉNTRICO,En Planos,Jr. Alejandro Tirado 653,Cercado de lima,150101,-12.1513565,-76.9734035,12,12,12,12,12,12,12,"30 de Diciembre, 2026",Departamento,48.97 a 88.39 m2,1 a 3 dormitorios,1 unidad disponible,30,2 dorm.,48.97 m2,10,282335
RB ARQUITECTURA,Los Poetas,En Planos,Av. Bolognesi 430,Barranco,150104,-12.1464678,-77.0194446,9,9,9,9,9,9,9,"15 de Diciembre, 2025",Departamento,40.33 a 61.36 m2,1 a 2 dormitorios,1 unidad disponible,1,2 dorm.,61.36 m2,101,382000
RB ARQUITECTURA,Los Poetas,En Planos,Av. Bolognesi 430,Barranco,150104,-12.1464678,-77.0194446,9,9,9,9,9,9,9,"15 de Diciembre, 2025",Departamento,40.33 a 61.36 m2,1 a 2 dormitorios,4 unidades disponibles,"1, 2, 3, 4",2 dorm.,50.27 m2,TIPO 5,313000
RB ARQUITECTURA,Los Poetas,En Planos,Av. Bolognesi 430,Barranco,150104,-12.1464678,-77.0194446,9,9,9,9,9,9,9,"15 de Diciembre, 2025",Departamento,40.33 a 61.36 m2,1 a 2 dormitorios,1 unidad disponible,1,2 dorm.,51.86 m2,TIPO7,322000
RB ARQUITECTURA,Los Poetas,En Planos,Av. Bolognesi 430,Barranco,150104,-12.1464678,-77.0194446,9,9,9,9,9,9,9,"15 de Diciembre, 2025",Departamento,40.33 a 61.36 m2,1 a 2 dormitorios,2 unidades disponibles,2 y 3,1 dorm.,40.33 m2,TIPO 1,251000
RB ARQUITECTURA,Los Poetas,En Planos,Av. Bolognesi 430,Barranco,150104,-12.1464678,-77.0194446,9,9,9,9,9,9,9,"15 de Diciembre, 2025",Departamento,40.33 a 61.36 m2,1 a 2 dormitorios,2 unidades disponibles,2 y 3,1 dorm.,40.68 m2,TIPO 2,253000
RB ARQUITECTURA,Los Poetas,En Planos,Av. Bolognesi 430,Barranco,150104,-12.1464678,-77.0194446,9,9,9,9,9,9,9,"15 de Diciembre, 2025",Departamento,40.33 a 61.36 m2,1 a 2 dormitorios,3 unidades disponibles,"2, 3, 4",2 dorm.,51.86 m2,TIPO 7,322000
RB ARQUITECTURA,Los Poetas,En Planos,Av. Bolognesi 430,Barranco,150104,-12.1464678,-77.0194446,9,9,9,9,9,9,9,"15 de Diciembre, 2025",Departamento,40.33 a 61.36 m2,1 a 2 dormitorios,1 unidad disponible,2,1 dorm.,56.61 m2,TIPO A,428000
RB ARQUITECTURA,Los Poetas,En Planos,Av. Bolognesi 430,Barranco,150104,-12.1464678,-77.0194446,9,9,9,9,9,9,9,"15 de Diciembre, 2025",Departamento,40.33 a 61.36 m2,1 a 2 dormitorios,1 unidad disponible,2,1 dorm.,53.39 m2,TIPO B,403000
RB ARQUITECTURA,Los Poetas,En Planos,Av. Bolognesi 430,Barranco,150104,-12.1464678,-77.0194446,9,9,9,9,9,9,9,"15 de Diciembre, 2025",Departamento,40.33 a 61.36 m2,1 a 2 dormitorios,1 unidad disponible,4,1 dorm.,41.80 m2,TIPO1B,260000
RB ARQUITECTURA,Los Poetas,En Planos,Av. Bolognesi 430,Barranco,150104,-12.1464678,-77.0194446,9,9,9,9,9,9,9,"15 de Diciembre, 2025",Departamento,40.33 a 61.36 m2,1 a 2 dormitorios,1 unidad disponible,4,1 dorm.,41.77 m2,TIPO 2B,260000
RB ARQUITECTURA,Los Poetas,En Planos,Av. Bolognesi 430,Barranco,150104,-12.1464678,-77.0194446,9,9,9,9,9,9,9,"15 de Diciembre, 2025",Departamento,40.33 a 61.36 m2,1 a 2 dormitorios,4 unidades disponibles,"1, 2, 3",1 dorm.,40.56 m2,TIPO 3,252000
RB ARQUITECTURA,Los Poetas,En Planos,Av. Bolognesi 430,Barranco,150104,-12.1464678,-77.0194446,9,9,9,9,9,9,9,"15 de Diciembre, 2025",Departamento,40.33 a 61.36 m2,1 a 2 dormitorios,4 unidades disponibles,"1, 2, 3",1 dorm.,40.56 m2,TIPO 4,252000
CONSTRUCTORA INMOBILIARIA MULTIDEPAS,BARRANCO URBANO,En Construcción,Av Jorge Chavez 451,Barranco,150104,-12.1442911,-77.0145957,2,2,2,2,2,2,2,"28 de Febrero, 2025",Departamento,42.00 a 172.00 m2,1 a 4 dormitorios,14 unidades disponibles,Entre 5 al 19,1 dorm.,42.00 m2,TIPO B,279000
CONSTRUCTORA INMOBILIARIA MULTIDEPAS,BARRANCO URBANO,En Construcción,Av Jorge Chavez 451,Barranco,150104,-12.1442911,-77.0145957,2,2,2,2,2,2,2,"28 de Febrero, 2025",Departamento,42.00 a 172.00 m2,1 a 4 dormitorios,10 unidades disponibles,Entre 7 al 19,3 dorm.,89.00 m2,TIPO E,530000
CONSTRUCTORA INMOBILIARIA MULTIDEPAS,BARRANCO URBANO,En Construcción,Av Jorge Chavez 451,Barranco,150104,-12.1442911,-77.0145957,2,2,2,2,2,2,2,"28 de Febrero, 2025",Departamento,42.00 a 172.00 m2,1 a 4 dormitorios,9 unidades disponibles,Entre 7 al 16,3 dorm.,77.00 m2,TIPO G,460000
CONSTRUCTORA INMOBILIARIA MULTIDEPAS,BARRANCO URBANO,En Construcción,Av Jorge Chavez 451,Barranco,150104,-12.1442911,-77.0145957,2,2,2,2,2,2,2,"28 de Febrero, 2025",Departamento,42.00 a 172.00 m2,1 a 4 dormitorios,8 unidades disponibles,Entre 4 al 17,2 dorm.,60.00 m2,TIPO H,370000
CONSTRUCTORA INMOBILIARIA MULTIDEPAS,BARRANCO URBANO,En Construcción,Av Jorge Chavez 451,Barranco,150104,-12.1442911,-77.0145957,2,2,2,2,2,2,2,"28 de Febrero, 2025",Departamento,42.00 a 172.00 m2,1 a 4 dormitorios,2 unidades disponibles,19 y 20,3 dorm.,73.00 m2,TIPO J,437000
CONSTRUCTORA INMOBILIARIA MULTIDEPAS,BARRANCO URBANO,En Construcción,Av Jorge Chavez 451,Barranco,150104,-12.1442911,-77.0145957,2,2,2,2,2,2,2,"28 de Febrero, 2025",Departamento,42.00 a 172.00 m2,1 a 4 dormitorios,1 unidad disponible,18,2 dorm.,60.00 m2,TIPO K,370000
CONSTRUCTORA INMOBILIARIA MULTIDEPAS,BARRANCO URBANO,En Construcción,Av Jorge Chavez 451,Barranco,150104,-12.1442911,-77.0145957,2,2,2,2,2,2,2,"28 de Febrero, 2025",Departamento,42.00 a 172.00 m2,1 a 4 dormitorios,1 unidad disponible,19,1 dorm.,55.00 m2,TIPO L,332000
CONSTRUCTORA INMOBILIARIA MULTIDEPAS,BARRANCO URBANO,En Construcción,Av Jorge Chavez 451,Barranco,150104,-12.1442911,-77.0145957,2,2,2,2,2,2,2,"28 de Febrero, 2025",Departamento,42.00 a 172.00 m2,1 a 4 dormitorios,1 unidad disponible,20,1 dorm.,42.00 m2,TIPO F,279000
GRUPO MG,Smart A,Entrega Inmediata,Jr. Enrique Barron 1149,Cercado de lima,150101,-12.0759441,-77.0329479,11,11,11,11,11,11,11,"31 de Octubre, 2023",Departamento,57.00 a 83.80 m2,2 a 3 dormitorios,1 unidad disponible,8,2 dorm.,66.90 m2,TIPO 1,467960
GRUPO MG,Smart A,Entrega Inmediata,Jr. Enrique Barron 1149,Cercado de lima,150101,-12.0759441,-77.0329479,11,11,11,11,11,11,11,"31 de Octubre, 2023",Departamento,57.00 a 83.80 m2,2 a 3 dormitorios,3 unidades disponibles,"1, 2, 9",2 dorm.,65.00 m2,TIPO 2,421960
GRUPO MG,Smart A,Entrega Inmediata,Jr. Enrique Barron 1149,Cercado de lima,150101,-12.0759441,-77.0329479,11,11,11,11,11,11,11,"31 de Octubre, 2023",Departamento,57.00 a 83.80 m2,2 a 3 dormitorios,1 unidad disponible,8,2 dorm.,57.00 m2,TIPO 3,411000
GDC INMOBILIARIA,Casa Barranco 195,En Construcción,Bustamante 195,Barranco,150104,-12.1409252,-77.0201024,8,8,8,8,8,8,8,"30 de Junio, 2025",Departamento,40.91 a 64.11 m2,1 a 2 dormitorios,1 unidad disponible,2,1 dorm.,40.91 m2,X02,421769
GDC INMOBILIARIA,Casa Barranco 195,En Construcción,Bustamante 195,Barranco,150104,-12.1409252,-77.0201024,8,8,8,8,8,8,8,"30 de Junio, 2025",Departamento,40.91 a 64.11 m2,1 a 2 dormitorios,1 unidad disponible,2,2 dorm.,55.22 m2,X03,574882
GDC INMOBILIARIA,Casa Barranco 195,En Construcción,Bustamante 195,Barranco,150104,-12.1409252,-77.0201024,8,8,8,8,8,8,8,"30 de Junio, 2025",Departamento,40.91 a 64.11 m2,1 a 2 dormitorios,4 unidades disponibles,"2, 3, 5, 6",2 dorm.,55.02 m2,X04,556116
GDC INMOBILIARIA,Casa Barranco 195,En Construcción,Bustamante 195,Barranco,150104,-12.1409252,-77.0201024,8,8,8,8,8,8,8,"30 de Junio, 2025",Departamento,40.91 a 64.11 m2,1 a 2 dormitorios,1 unidad disponible,3,1 dorm.,42.39 m2,X05,427548
GDC INMOBILIARIA,Casa Barranco 195,En Construcción,Bustamante 195,Barranco,150104,-12.1409252,-77.0201024,8,8,8,8,8,8,8,"30 de Junio, 2025",Departamento,40.91 a 64.11 m2,1 a 2 dormitorios,1 unidad disponible,5,2 dorm.,55.69 m2,X07,579775
GDC INMOBILIARIA,Casa Barranco 195,En Construcción,Bustamante 195,Barranco,150104,-12.1409252,-77.0201024,8,8,8,8,8,8,8,"30 de Junio, 2025",Departamento,40.91 a 64.11 m2,1 a 2 dormitorios,1 unidad disponible,7,2 dorm.,64.11 m2,X08,647934
GDC INMOBILIARIA,Casa Barranco 195,En Construcción,Bustamante 195,Barranco,150104,-12.1409252,-77.0201024,8,8,8,8,8,8,8,"30 de Junio, 2025",Departamento,40.91 a 64.11 m2,1 a 2 dormitorios,2 unidades disponibles,7 y 8,1 dorm.,44.79 m2,X010,452716
GDC INMOBILIARIA,Casa Barranco 195,En Construcción,Bustamante 195,Barranco,150104,-12.1409252,-77.0201024,8,8,8,8,8,8,8,"30 de Junio, 2025",Departamento,40.91 a 64.11 m2,1 a 2 dormitorios,1 unidad disponible,8,2 dorm.,62.97 m2,X011,636471
ZAAVIO INMOBILIARIA,Arch Two,Entrega Inmediata,Jiron Aurelio Souza 447,Barranco,150104,-12.1402038,-77.0140482,1,1,1,1,1,1,1,"30 de Septiembre, 2024",Departamento,63.05 a 63.19 m2,3 a 3 dormitorios,3 unidades disponibles,"3, 6, 7",3 dorm.,63.05 m2,X05,403142
ZAAVIO INMOBILIARIA,Arch Two,Entrega Inmediata,Jiron Aurelio Souza 447,Barranco,150104,-12.1402038,-77.0140482,1,1,1,1,1,1,1,"30 de Septiembre, 2024",Departamento,63.05 a 63.19 m2,3 a 3 dormitorios,7 unidades disponibles,Entre 2 al 8,3 dorm.,63.19 m2,X06,403142
EDIFICA,Artline,Entrega Inmediata,"Av. Miguel Grau 1130, Barranco",Barranco,150104,-12.1401007,-77.022128,7,7,7,7,7,7,7,"06 de Junio, 2024",Departamento,54.65 a 133.92 m2,2 a 3 dormitorios,1 unidad disponible,21,2 dorm.,54.83 m2,Tipo 10,601912
EDIFICA,Artline,Entrega Inmediata,"Av. Miguel Grau 1130, Barranco",Barranco,150104,-12.1401007,-77.022128,7,7,7,7,7,7,7,"06 de Junio, 2024",Departamento,54.65 a 133.92 m2,2 a 3 dormitorios,2 unidades disponibles,13 y 21,2 dorm.,54.65 m2,Tipo 11,596544
EDIFICA,Artline,Entrega Inmediata,"Av. Miguel Grau 1130, Barranco",Barranco,150104,-12.1401007,-77.022128,7,7,7,7,7,7,7,"06 de Junio, 2024",Departamento,54.65 a 133.92 m2,2 a 3 dormitorios,1 unidad disponible,8,2 dorm.,57.26 m2,Tipo 15,585110
EUREKA,Park Living,Entrega Inmediata,Av. Petit Thouars 965,Cercado de lima,150101,-12.0734107,-77.0698796,3,3,3,3,3,3,3,"01 de Enero, 2024",Departamento,45.18 a 90.36 m2,1 a 4 dormitorios,1 unidad disponible,22,3 dorm.,65.50 m2,TIPO 2,526087
EUREKA,Park Living,Entrega Inmediata,Av. Petit Thouars 965,Cercado de lima,150101,-12.0734107,-77.0698796,3,3,3,3,3,3,3,"01 de Enero, 2024",Departamento,45.18 a 90.36 m2,1 a 4 dormitorios,1 unidad disponible,2,1 dorm.,45.18 m2,TIPO 4A,393975
EUREKA,Park Living,Entrega Inmediata,Av. Petit Thouars 965,Cercado de lima,150101,-12.0734107,-77.0698796,3,3,3,3,3,3,3,"01 de Enero, 2024",Departamento,45.18 a 90.36 m2,1 a 4 dormitorios,2 unidades disponibles,8 y 10,2 dorm.,46.05 m2,TIPO 5,385870
EUREKA,Park Living,Entrega Inmediata,Av. Petit Thouars 965,Cercado de lima,150101,-12.0734107,-77.0698796,3,3,3,3,3,3,3,"01 de Enero, 2024",Departamento,45.18 a 90.36 m2,1 a 4 dormitorios,1 unidad disponible,22,2 dorm.,67.95 m2,TIPO 1B,532510
GRUPO T&C,ASPIRIA,En Construcción,Av. El Sol Este 530,Barranco,150104,-12.1393379,-77.0192287,3,3,3,3,3,3,3,"19 de Agosto, 2026",Departamento,24.35 a 83.96 m2,1 a 3 dormitorios,1 unidad disponible,1,1 dorm.,56.20 m2,TIPO 6_102,434246
GRUPO T&C,ASPIRIA,En Construcción,Av. El Sol Este 530,Barranco,150104,-12.1393379,-77.0192287,3,3,3,3,3,3,3,"19 de Agosto, 2026",Departamento,24.35 a 83.96 m2,1 a 3 dormitorios,1 unidad disponible,1,1 dorm.,56.07 m2,TIPO 7_103,433581
GRUPO T&C,ASPIRIA,En Construcción,Av. El Sol Este 530,Barranco,150104,-12.1393379,-77.0192287,3,3,3,3,3,3,3,"19 de Agosto, 2026",Departamento,24.35 a 83.96 m2,1 a 3 dormitorios,1 unidad disponible,1,1 dorm.,32.73 m2,TIPO 8_104,286699
GRUPO T&C,ASPIRIA,En Construcción,Av. El Sol Este 530,Barranco,150104,-12.1393379,-77.0192287,3,3,3,3,3,3,3,"19 de Agosto, 2026",Departamento,24.35 a 83.96 m2,1 a 3 dormitorios,13 unidades disponibles,Entre 2 al 17,3 dorm.,83.96 m2,TIPO 3,641148
GRUPO T&C,ASPIRIA,En Construcción,Av. El Sol Este 530,Barranco,150104,-12.1393379,-77.0192287,3,3,3,3,3,3,3,"19 de Agosto, 2026",Departamento,24.35 a 83.96 m2,1 a 3 dormitorios,10 unidades disponibles,Entre 3 al 13,1 dorm.,38.36 m2,TIPO 4,325616
GRUPO T&C,ASPIRIA,En Construcción,Av. El Sol Este 530,Barranco,150104,-12.1393379,-77.0192287,3,3,3,3,3,3,3,"19 de Agosto, 2026",Departamento,24.35 a 83.96 m2,1 a 3 dormitorios,13 unidades disponibles,Entre 2 al 14,2 dorm.,58.96 m2,TIPO 5,465440
GRUPO T&C,ASPIRIA,En Construcción,Av. El Sol Este 530,Barranco,150104,-12.1393379,-77.0192287,3,3,3,3,3,3,3,"19 de Agosto, 2026",Departamento,24.35 a 83.96 m2,1 a 3 dormitorios,13 unidades disponibles,Entre 2 al 14,1 dorm.,41.77 m2,TIPO 6,358352
GRUPO T&C,ASPIRIA,En Construcción,Av. El Sol Este 530,Barranco,150104,-12.1393379,-77.0192287,3,3,3,3,3,3,3,"19 de Agosto, 2026",Departamento,24.35 a 83.96 m2,1 a 3 dormitorios,12 unidades disponibles,Entre 2 al 13,1 dorm.,41.75 m2,TIPO 7,359069
GRUPO T&C,ASPIRIA,En Construcción,Av. El Sol Este 530,Barranco,150104,-12.1393379,-77.0192287,3,3,3,3,3,3,3,"19 de Agosto, 2026",Departamento,24.35 a 83.96 m2,1 a 3 dormitorios,2 unidades disponibles,2 y 3,1 dorm.,24.35 m2,TIPO 8,242900
GRUPO T&C,ASPIRIA,En Construcción,Av. El Sol Este 530,Barranco,150104,-12.1393379,-77.0192287,3,3,3,3,3,3,3,"19 de Agosto, 2026",Departamento,24.35 a 83.96 m2,1 a 3 dormitorios,2 unidades disponibles,2 y 3,1 dorm.,24.47 m2,TIPO 9,244714
GRUPO T&C,ASPIRIA,En Construcción,Av. El Sol Este 530,Barranco,150104,-12.1393379,-77.0192287,3,3,3,3,3,3,3,"19 de Agosto, 2026",Departamento,24.35 a 83.96 m2,1 a 3 dormitorios,8 unidades disponibles,Entre 2 al 12,1 dorm.,42.12 m2,TIPO 10,368917
GRUPO T&C,ASPIRIA,En Construcción,Av. El Sol Este 530,Barranco,150104,-12.1393379,-77.0192287,3,3,3,3,3,3,3,"19 de Agosto, 2026",Departamento,24.35 a 83.96 m2,1 a 3 dormitorios,10 unidades disponibles,Entre 7 al 18,2 dorm.,59.12 m2,TIPO 1,477186
GRUPO T&C,ASPIRIA,En Construcción,Av. El Sol Este 530,Barranco,150104,-12.1393379,-77.0192287,3,3,3,3,3,3,3,"19 de Agosto, 2026",Departamento,24.35 a 83.96 m2,1 a 3 dormitorios,11 unidades disponibles,Entre 3 al 16,1 dorm.,39.31 m2,TIPO 2,353210
GRUPO TyC,Catalino Etapa I,Entrega Inmediata,"Jr. Progreso 450, Barranco",Barranco,150104,-12.1386437,-77.0148415,1,1,1,1,1,1,1,"01 de Junio, 2022",Departamento,80.89 a 89.10 m2,3 a 3 dormitorios,1 unidad disponible,1,3 dorm.,89.10 m2,TIPO 4.1,523504
GRUPO TyC,Catalino Etapa I,Entrega Inmediata,"Jr. Progreso 450, Barranco",Barranco,150104,-12.1386437,-77.0148415,1,1,1,1,1,1,1,"01 de Junio, 2022",Departamento,80.89 a 89.10 m2,3 a 3 dormitorios,1 unidad disponible,1,3 dorm.,80.89 m2,TIPO 5.1,493201
EDIFICA,The Sight,En Construcción,"Av. El Sol Oeste 455, Barranco",Barranco,150104,-12.1385568,-77.0256784,0,0,0,0,0,0,0,"01 de Julio, 2025",Departamento,42.69 a 42.69 m2,1 a 1 dormitorios,1 unidad disponible,12,1 dorm.,42.69 m2,2,624018
CANTABRIA,Duetto 846,Entrega Inmediata,Av. Alejandro Bertello 846,Cercado de lima,150101,-12.0638907,-77.0709549,1,1,1,1,1,1,1,"31 de Marzo, 2025",Departamento,47.80 a 143.10 m2,2 a 3 dormitorios,2 unidades disponibles,7 y 10,3 dorm.,73.00 m2,TIPO 10,490000
CANTABRIA,Duetto 846,Entrega Inmediata,Av. Alejandro Bertello 846,Cercado de lima,150101,-12.0638907,-77.0709549,1,1,1,1,1,1,1,"31 de Marzo, 2025",Departamento,47.80 a 143.10 m2,2 a 3 dormitorios,1 unidad disponible,2,2 dorm.,68.90 m2,TIPO 1A,470000
CANTABRIA,Duetto 846,Entrega Inmediata,Av. Alejandro Bertello 846,Cercado de lima,150101,-12.0638907,-77.0709549,1,1,1,1,1,1,1,"31 de Marzo, 2025",Departamento,47.80 a 143.10 m2,2 a 3 dormitorios,1 unidad disponible,2,2 dorm.,70.50 m2,TIPO 3A,480000
CANTABRIA,Duetto 846,Entrega Inmediata,Av. Alejandro Bertello 846,Cercado de lima,150101,-12.0638907,-77.0709549,1,1,1,1,1,1,1,"31 de Marzo, 2025",Departamento,47.80 a 143.10 m2,2 a 3 dormitorios,2 unidades disponibles,9 y 11,2 dorm.,57.55 m2,TIPO 4,385000
CANTABRIA,Duetto 846,Entrega Inmediata,Av. Alejandro Bertello 846,Cercado de lima,150101,-12.0638907,-77.0709549,1,1,1,1,1,1,1,"31 de Marzo, 2025",Departamento,47.80 a 143.10 m2,2 a 3 dormitorios,2 unidades disponibles,2 y 11,2 dorm.,47.80 m2,TIPO 5,345000
CANTABRIA,Duetto 846,Entrega Inmediata,Av. Alejandro Bertello 846,Cercado de lima,150101,-12.0638907,-77.0709549,1,1,1,1,1,1,1,"31 de Marzo, 2025",Departamento,47.80 a 143.10 m2,2 a 3 dormitorios,1 unidad disponible,2,2 dorm.,58.25 m2,TIPO 8C,440000
CANTABRIA,Duetto 846,Entrega Inmediata,Av. Alejandro Bertello 846,Cercado de lima,150101,-12.0638907,-77.0709549,1,1,1,1,1,1,1,"31 de Marzo, 2025",Departamento,47.80 a 143.10 m2,2 a 3 dormitorios,1 unidad disponible,3,2 dorm.,65.40 m2,TIPO 9C,460000
CANTABRIA,Duetto 846,Entrega Inmediata,Av. Alejandro Bertello 846,Cercado de lima,150101,-12.0638907,-77.0709549,1,1,1,1,1,1,1,"31 de Marzo, 2025",Departamento,47.80 a 143.10 m2,2 a 3 dormitorios,1 unidad disponible,3,2 dorm.,53.50 m2,TIPO 2A',385000
CANTABRIA,Duetto 846,Entrega Inmediata,Av. Alejandro Bertello 846,Cercado de lima,150101,-12.0638907,-77.0709549,1,1,1,1,1,1,1,"31 de Marzo, 2025",Departamento,47.80 a 143.10 m2,2 a 3 dormitorios,2 unidades disponibles,5 y 11,3 dorm.,70.80 m2,TIPO 1,470000
CANTABRIA,Duetto 846,Entrega Inmediata,Av. Alejandro Bertello 846,Cercado de lima,150101,-12.0638907,-77.0709549,1,1,1,1,1,1,1,"31 de Marzo, 2025",Departamento,47.80 a 143.10 m2,2 a 3 dormitorios,2 unidades disponibles,5 y 11,2 dorm.,53.50 m2,TIPO 2,375000
CANTABRIA,Duetto 846,Entrega Inmediata,Av. Alejandro Bertello 846,Cercado de lima,150101,-12.0638907,-77.0709549,1,1,1,1,1,1,1,"31 de Marzo, 2025",Departamento,47.80 a 143.10 m2,2 a 3 dormitorios,2 unidades disponibles,8 y 10,3 dorm.,72.20 m2,TIPO 3,470000
CANTABRIA,Duetto 846,Entrega Inmediata,Av. Alejandro Bertello 846,Cercado de lima,150101,-12.0638907,-77.0709549,1,1,1,1,1,1,1,"31 de Marzo, 2025",Departamento,47.80 a 143.10 m2,2 a 3 dormitorios,3 unidades disponibles,"4, 6, 8",3 dorm.,59.65 m2,TIPO 8,420000
CALICANTO,Horne 137,En Planos,Calle Enrique del Horne 137,Barranco,150104,-12.1383424,-77.0185159,3,3,3,3,3,3,3,"31 de Diciembre, 2025",Departamento,40.21 a 137.75 m2,1 a 3 dormitorios,1 unidad disponible,,2 dorm.,88.26 m2,SX01,170321
CALICANTO,Horne 137,En Planos,Calle Enrique del Horne 137,Barranco,150104,-12.1383424,-77.0185159,3,3,3,3,3,3,3,"31 de Diciembre, 2025",Departamento,40.21 a 137.75 m2,1 a 3 dormitorios,1 unidad disponible,,1 dorm.,48.44 m2,SX05,93135
CALICANTO,Horne 137,En Planos,Calle Enrique del Horne 137,Barranco,150104,-12.1383424,-77.0185159,3,3,3,3,3,3,3,"31 de Diciembre, 2025",Departamento,40.21 a 137.75 m2,1 a 3 dormitorios,1 unidad disponible,,2 dorm.,85.59 m2,SX06,153710
CALICANTO,Horne 137,En Planos,Calle Enrique del Horne 137,Barranco,150104,-12.1383424,-77.0185159,3,3,3,3,3,3,3,"31 de Diciembre, 2025",Departamento,40.21 a 137.75 m2,1 a 3 dormitorios,1 unidad disponible,,2 dorm.,85.05 m2,SX08,152576
CALICANTO,Horne 137,En Planos,Calle Enrique del Horne 137,Barranco,150104,-12.1383424,-77.0185159,3,3,3,3,3,3,3,"31 de Diciembre, 2025",Departamento,40.21 a 137.75 m2,1 a 3 dormitorios,1 unidad disponible,,1 dorm.,45.38 m2,SX09,90500
CALICANTO,Horne 137,En Planos,Calle Enrique del Horne 137,Barranco,150104,-12.1383424,-77.0185159,3,3,3,3,3,3,3,"31 de Diciembre, 2025",Departamento,40.21 a 137.75 m2,1 a 3 dormitorios,1 unidad disponible,1,2 dorm.,63.47 m2,101,133287
CALICANTO,Horne 137,En Planos,Calle Enrique del Horne 137,Barranco,150104,-12.1383424,-77.0185159,3,3,3,3,3,3,3,"31 de Diciembre, 2025",Departamento,40.21 a 137.75 m2,1 a 3 dormitorios,1 unidad disponible,1,2 dorm.,72.90 m2,102,153090
CALICANTO,Horne 137,En Planos,Calle Enrique del Horne 137,Barranco,150104,-12.1383424,-77.0185159,3,3,3,3,3,3,3,"31 de Diciembre, 2025",Departamento,40.21 a 137.75 m2,1 a 3 dormitorios,2 unidades disponibles,1 y 6,1 dorm.,40.26 m2,X05,84546
CALICANTO,Horne 137,En Planos,Calle Enrique del Horne 137,Barranco,150104,-12.1383424,-77.0185159,3,3,3,3,3,3,3,"31 de Diciembre, 2025",Departamento,40.21 a 137.75 m2,1 a 3 dormitorios,6 unidades disponibles,Entre 1 al 6,2 dorm.,60.15 m2,X06,126315
CALICANTO,Horne 137,En Planos,Calle Enrique del Horne 137,Barranco,150104,-12.1383424,-77.0185159,3,3,3,3,3,3,3,"31 de Diciembre, 2025",Departamento,40.21 a 137.75 m2,1 a 3 dormitorios,3 unidades disponibles,"1, 2, 6",1 dorm.,40.21 m2,X07,84441
